AcquiredDate,CreatedYear,Creator,Description,imageUrl_s,MainTitle,url,Owner,Size,Type,sk1,sk2,sk3
,,客席指揮／林天吉，說書人／那維勳，動畫製作團隊／市民管樂團，編劇／邱少頤，導演／糕天恆，影像企劃／李紹文，影像設計／黃詒子，動畫製作／白浩宇，國立臺灣交響樂團客席指揮／林天吉，說書人／那維勳，動畫製作團隊／市民管樂團，編劇／邱少頤，導演／糕天恆，影像企劃／李紹文，影像設計／黃詒子，動畫製作／白浩宇，國立臺灣交響樂團,,,NTSO親子音樂會-聆聽動畫【鼠城魔笛手】,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwNDAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮∕梶間聡夫 Fusao Kajima 樂團∕國立臺灣交響樂團、龍潭愛樂管弦樂團 演唱∕李佳薇指揮∕梶間聡夫 Fusao Kajima,,,文化部「天空˙草地˙榕樹下」野餐音樂會∕NTSO天空系列@龍潭,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwNTAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,客席指揮：張佳韻 法國號獨奏：李欣頤客席指揮：張佳韻,,,NTSO附設管樂團【藝術歸鄉】音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwNTAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮／梶間聡夫，大提琴／納瑞克‧哈克納札恩，國立台灣交響樂團指揮／梶間聡夫，大提琴／納瑞克‧哈克納札恩，國立台灣交響樂團,,,[童話‧傳奇系列 -後宮傳奇‧天方夜譚]後宮傳奇─天方夜譚,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwNTAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,法國號／斯特芬‧多爾，國立臺灣交響樂團團員-長笛／陳丽明、陳師君；雙簧管／薛秋雯、張美慧；單簧管／田永年；低音管／李勤一、黃心怡、林釗如；法國號／王姿蓉、蔡佩津、盧怡婷、陳雪琪法國號／斯特芬‧多爾，國立臺灣交響樂團團員-長笛／陳丽明、陳師君；雙簧管／薛秋雯、張美慧；單簧管／田永年；低音管／李勤一、黃心怡、林釗如；法國號／王姿蓉、蔡佩津、盧怡婷、陳雪琪,,,[特選經典系列 斯特芬‧多爾浪漫木管重奏]名家室內樂3-斯特芬‧多爾 浪漫木管重奏,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwNTAwNA==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮／水藍，法國號／斯特芬‧多爾，國立臺灣交響樂團指揮／水藍，法國號／斯特芬‧多爾，國立臺灣交響樂團,,,[名家系列 英雄號角]理夏德‧史特勞斯150周年紀念 水藍與斯特芬‧多爾─英雄號角,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwNTAwNQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮、小提琴／林昭亮，中提琴／蕭惠珠，國立臺灣交響樂團指揮、小提琴／林昭亮，中提琴／蕭惠珠，國立臺灣交響樂團,,,[特選經典系列-林昭亮—完全莫札特一]林昭亮—完全莫札特I,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwNjAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮∕梶間聡夫 Fusao Kajima 埔里Butterfly交響樂團指揮∕劉妙紋 樂團∕國立臺灣交響樂團、埔里Butterfly交響樂團 演唱∕李佳薇指揮∕梶間聡夫 Fusao Kajima,,,「天空˙草地˙榕樹下」野餐音樂會∕NTSO天空系列@埔里,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwNjAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,小提琴：林祐丞、何嘉浤 中提琴：裘宗餘 大提琴：鍾鎮宇小提琴：林祐丞、何嘉浤,,,假日音樂會 室內樂系列II--重回經典,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwNjAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,長笛：陳師君 雙簧管：薛秋雯 單簧管：孫靜玉 低音管：黃心怡 法國號：盧怡婷長笛：陳師君,,,假日音樂會 室內樂系列II- Sempre Music．就是音樂,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwNjAwNA==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,6/21宜蘭場次 【NTSO附設管樂團木管五重奏】 長笛:林照虹 單簧管:陳紀雅 雙簧管:黃幸如 法國號:劉美華 低音管:吳旻芬 鋼琴:盧士野 【銅管俱樂部】 小號：江帛軒、陳敬文 法國號：余冠宏 長號：何柏衡 低音號：沈旻峰 7/4 花蓮場次 【NTSO附設管樂團木管五重奏】 長笛：張家蜜 低音管：劉怡汝 單簧管：胡郁如 法國號：葉冠麟 雙簧管：黃幸如 【銅管俱樂部】 小號：江帛軒、陳敬文 法國號：余冠宏 長號：何柏衡 低音號：沈旻峰長笛:林照虹,,,NTSO附設管樂團【藝術歸鄉】室內樂音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwNjAwNQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮、小提琴／林昭亮，國立臺灣交響樂團指揮、小提琴／林昭亮，國立臺灣交響樂團,,,[特選經典系列-林昭亮—完全莫札特二]林昭亮—完全莫札特II,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwNjAwNg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,客席指揮／歐可‧卡穆，鋼琴／布利斯‧貝瑞佐夫斯基，國立台灣交響樂團客席指揮／歐可‧卡穆，鋼琴／布利斯‧貝瑞佐夫斯基，國立台灣交響樂團,,,[名家系列 -卡穆與貝瑞佐夫斯基]卡穆與貝瑞佐夫斯基,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwNjAwNw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,小提琴：何婷涵 馬林巴：邱艾思 鋼琴：楊閔貴小提琴：何婷涵,,,假日音樂會 室內樂系列II-擊弦之歌~Duo for Violin and Marimba,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwNzAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,長笛：陳丽明 豎笛：田永年 鋼琴：蔡昭慧長笛：陳丽明,,,假日音樂會 室內樂系列II-璀璨三重奏之夜,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwNzAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,藝術總監&客席指揮／林昭亮，小提琴獨奏／辛明峰，大提琴獨奏／洪本倫，2014 NTSO國際青少年管弦樂團藝術總監&客席指揮／林昭亮，小提琴獨奏／辛明峰，大提琴獨奏／洪本倫，2014 NTSO國際青少年管弦樂團,,,2014 NTSO國際青少年管弦樂營 音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwNzAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,張中茗、詹以行、吳榮龍、羅嘉琦、陳鈞瑋張中茗、詹以行、吳榮龍、羅嘉琦、陳鈞瑋,,,假日音樂會 室內樂系列II-2014 Summer Time,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwNzAwNA==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,7/13演出者：小提琴、解說/ 俞麗拿 7/13演出者：小號/ 麥克‧薩奇斯 (Michael Sachs) │ 小提琴/ 宗緒嫻、林昭亮、詹曉昀、辛明峰 中提琴/ 陳則言 │ 大提琴/ 呂超倫 │ 低音提琴/ 何湘棻 │ 鋼琴/ 辛幸純 7/19演出者：小提琴/ 林昭亮、辛明峰、詹曉昀 │ 中提琴/ 陳則言 │ 大提琴/ 洪本倫 │ 低音提琴/ 何湘棻 長笛/ 安德石 │ 雙簧管/ 黃錚 │ 單簧管/ 陳威稜 │ 低音管/ 徐家駒 │ 法國號/ 江藺 小提琴、解說/ 俞麗拿,,,2014 NTSO【淬鍊經典】教授音樂會系列,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwNzAwNQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,張致遠、陳俐如、楊青霏、魏佩瑩、鐘曉青張致遠、陳俐如、楊青霏、魏佩瑩、鐘曉青,,,假日音樂會 室內樂系列II-古典與極致浪漫的邂逅,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwNzAwNg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮／廖曉玲，國立臺灣交響樂團指揮／廖曉玲，國立臺灣交響樂團,,,[聽見臺灣的聲音 新樂‧星躍—國立臺灣交響樂團2014青年音樂創作競賽決賽音樂會]【新樂‧星躍】2014青年音樂創作競賽決賽音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwODAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,客席指揮／利昂‧布萊，長號獨奏／林賽‧史密斯，2014 NTSO青少年管樂團客席指揮／利昂‧布萊，長號獨奏／林賽‧史密斯，2014 NTSO青少年管樂團,,,2014 NTSO青少年管樂團 音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwODAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮／簡文彬，秋秋桑／林玲慧(9/11)、林錦如(9/12)，平克頓／崔勝震，鈴木／翁若珮，美國領事／巫白玉璽，五郎／王典，和尚／廖聰文，東海大學聖樂團，國立臺灣交響樂團指揮／簡文彬，秋秋桑／林玲慧(9/11)、林錦如(9/12)，平克頓／崔勝震，鈴木／翁若珮，美國領事／巫白玉璽，五郎／王典，和尚／廖聰文，東海大學聖樂團，國立臺灣交響樂團,,,[聲情交響系列-美好的一日—普契尼《蝴蝶夫人》]定期音樂會【聲情交響一】美好的一日—普契尼《蝴蝶夫人》(歌劇音樂會),https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwOTAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮／多利安․威爾森，國立臺灣交響樂團指揮／多利安․威爾森，國立臺灣交響樂團,,,週末音樂之旅【狂熱西班牙】,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQwOTAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮／吳曜宇，故事工廠，國立臺灣交響樂團指揮／吳曜宇，故事工廠，國立臺灣交響樂團,,,NTSO親子音樂會【無限狂想】,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQxMDAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮／梶間聡夫，次女高音／石易巧，女中音／陳珮琪，拉縴人合唱團，國立臺灣交響樂團指揮／梶間聡夫，次女高音／石易巧，女中音／陳珮琪，拉縴人合唱團，國立臺灣交響樂團,,,定期音樂會【聲情交響二】孤寂與喜悅—尋探布拉姆斯、華格納的愛情,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQxMDAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮／法蘭切斯可‧柯爾悌，鋼琴／馮大維，國立臺灣交響樂團指揮／法蘭切斯可‧柯爾悌，鋼琴／馮大維，國立臺灣交響樂團,,,週末音樂之旅 【拉威爾的異想世界】,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQxMDAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮／張佳韻，國立臺灣交響樂團附設管樂團指揮／張佳韻，國立臺灣交響樂團附設管樂團,,,NTSO附管【藝術歸鄉】音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQxMDAwNA==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,小提琴／林昭亮，鋼琴／王佩瑤，國立臺灣交響樂團團員：長笛／陳丽明，小提琴／張睿洲，中提琴／蕭惠珠、裘宗餘 ，大提琴／劉凱文小提琴／林昭亮，鋼琴／王佩瑤，國立臺灣交響樂團團員：長笛／陳丽明，小提琴／張睿洲，中提琴／蕭惠珠、裘宗餘 ，大提琴／劉凱文,,,NTSO室內樂之夜【林昭亮 Cosplay Mozart】,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQxMTAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮／簡文彬，鋼琴／鄧泰山，電子管風琴／劉信宏，國立臺灣交響樂團 指揮／簡文彬，鋼琴／鄧泰山，電子管風琴／劉信宏，國立臺灣交響樂團,,,週末音樂之旅 【法蘭西的浪漫與印象】,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQxMTAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮、小提琴／林昭亮，國立臺灣交響樂團指揮、小提琴／林昭亮，國立臺灣交響樂團,,,週末音樂之旅 【林昭亮—完全莫札特III】,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQxMTAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮／簡文彬，引言，昆特／寇比．魏爾契，女家庭教師／陳美玲，邁爾斯／路克．麥可華特斯，芙蘿拉／艾蓮娜．柏克，葛羅絲太太／翁若珮，潔索小姐／陳妍陵，聲樂詮釋指導、鋼琴／王佩瑤，國立臺灣交響樂團指揮／簡文彬，引言，昆特／寇比．魏爾契，女家庭教師／陳美玲，邁爾斯／路克．麥可華特斯，芙蘿拉／艾蓮娜．柏克，葛羅絲太太／翁若珮，潔索小姐／陳妍陵，聲樂詮釋指導、鋼琴／王佩瑤，國立臺灣交響樂團,,,定期音樂會 【聲情交響三】無畏的愛—布瑞頓《碧廬冤孽》,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQxMTAwNA==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮／梶間聡夫，國立臺灣交響樂團指揮／梶間聡夫，國立臺灣交響樂團,,,NTSO團慶音樂會【傳統與傳承】,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQxMjAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮／水藍，小提琴／樫本大進，國立臺灣交響樂團指揮／水藍，小提琴／樫本大進，國立臺灣交響樂團,,,定期音樂會 【聲情交響四】無言歌—水藍的抒情樂章,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQxMjAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮／梶間聡夫，和諧雙鋼琴／黃曉瑩、歐伊勒，國立臺灣交響樂團  指揮／梶間聡夫，和諧雙鋼琴／黃曉瑩、歐伊勒，國立臺灣交響樂團,,,[特別企劃 無限狂想—NTSO親子音樂會]2014歲末音樂會【狂歡邁向2015】,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTQxMjAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮／梶間聡夫，打擊／陳盈斈，國立臺灣交響樂團指揮／梶間聡夫，打擊／陳盈斈，國立臺灣交響樂團,,,週末音樂之旅【北歐風情畫】,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTUwMTAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮／簡文彬，大提琴／簡碧青，國立臺灣交響樂團指揮／簡文彬，大提琴／簡碧青，國立臺灣交響樂團,,,[聲情交響系列 詠唱故鄉—法比歐的臺灣印象]定期音樂會【聲情交響五】詠唱故鄉—法比安的臺灣印象,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTUwMTAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,大提琴／簡碧青，鋼琴／辛幸純，國立臺灣交響樂團團員：小提琴／謝佩殷、陳姵汝、陳怡廷、何婷涵，中提琴／蔡依倫、楊青霏，大提琴／李佩蓉，低音提琴／呂孟君、李青芳、劉雅薇、江秀如，長笛／陳丽明、陳錦雲、陳師君、藍郁仙，小號／張中茗，打擊／林育珊、邱艾思大提琴／簡碧青，鋼琴／辛幸純，國立臺灣交響樂團團員：小提琴／謝佩殷、陳姵汝、陳怡廷、何婷涵，中提琴／蔡依倫、楊青霏，大提琴／李佩蓉，低音提琴／呂孟君、李青芳、劉雅薇、江秀如，長笛／陳丽明、陳錦雲、陳師君、藍郁仙，小號／張中茗，打擊／林育珊、邱艾思,,,NTSO室內樂之夜 【簡碧青Ladies' Night】,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMTUwMTAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
